지점,날짜,발생건수(건)
광주,20180618,1096
광주,20180619,835
광주,20180620,785
광주,20180621,839
광주,20180622,765
광주,20180623,658
광주,20180624,129
광주,20180625,1121
광주,20180626,801
광주,20180627,658
광주,20180628,705
광주,20180629,792
광주,20180630,590
대구,20160101,335
대구,20160102,2184
대구,20160103,284
대구,20160104,3059
대구,20160105,2149
대구,20160106,1947
대구,20160107,2060
대구,20160108,2119
대구,20160109,1732
대구,20160110,197
대구,20160111,2646
대구,20160112,1894
대구,20160113,1682
대구,20160114,1824
대구,20160115,2096
대구,20160116,1575
대구,20160117,193
대구,20160118,2568
대구,20160119,1686
대구,20160120,1668
대구,20160121,1833
대구,20160122,1999
대구,20160123,1527
대구,20160124,175
대구,20160125,2444
대구,20160126,1829
대구,20160127,1720
대구,20160128,1669
대구,20160129,1676
대구,20160130,1641
대구,20160131,196
대구,20160201,2795
대구,20160202,2019
대구,20160203,1970
대구,20160204,2127
대구,20160205,2836
대구,20160206,2455
대구,20160207,221
대구,20160208,31
대구,20160209,280
대구,20160210,1526
대구,20160211,3203
대구,20160212,2378
대구,20160213,2061
대구,20160214,206
대구,20160215,3018
대구,20160216,2081
대구,20160217,2029
대구,20160218,2027
대구,20160219,2237
대구,20160220,1681
대구,20160221,215
대구,20160222,2829
대구,20160223,1951
대구,20160224,1899
대구,20160225,1985
대구,20160226,2121
대구,20160227,1485
대구,20160228,206
대구,20160229,2777
대구,20160301,614
대구,20160302,2184
대구,20160303,1839
대구,20160304,1789
대구,20160305,1552
대구,20160306,190
대구,20160307,2265
대구,20160308,1725
대구,20160309,1674
대구,20160310,1693
대구,20160311,1893
대구,20160312,1609
대구,20160313,175
대구,20160314,2671
대구,20160315,1878
대구,20160316,1806
대구,20160317,1876
대구,20160318,2020
대구,20160319,1945
대구,20160320,220
대구,20160321,2851
대구,20160322,1986
대구,20160323,1949
대구,20160324,2013
대구,20160325,2251
대구,20160326,1861
대구,20160327,245
대구,20160328,2889
대구,20160329,2092
대구,20160330,1948
대구,20160331,1995
대구,20160401,2230
대구,20160402,1840
대구,20160403,211
대구,20160404,2986
대구,20160405,2016
대구,20160406,1813
대구,20160407,1930
대구,20160408,2103
대구,20160409,1794
대구,20160410,236
대구,20160411,2909
대구,20160412,2074
대구,20160413,1118
대구,20160414,2122
대구,20160415,2050
대구,20160416,1822
대구,20160417,213
대구,20160418,2693
대구,20160419,1957
대구,20160420,1808
대구,20160421,1884
대구,20160422,2037
대구,20160423,1749
대구,20160424,181
대구,20160425,2816
대구,20160426,2095
대구,20160427,1785
대구,20160428,2157
대구,20160429,2144
대구,20160430,1790
대구,20160501,329
대구,20160502,2735
대구,20160503,1909
대구,20160504,2150
대구,20160505,464
대구,20160506,2000
대구,20160507,1532
대구,20160508,209
대구,20160509,2786
대구,20160510,1663
대구,20160511,1825
대구,20160512,1781
대구,20160513,1974
대구,20160514,673
대구,20160515,227
대구,20160516,2733
대구,20160517,1785
대구,20160518,1719
대구,20160519,1709
대구,20160520,1896
대구,20160521,1536
대구,20160522,200
대구,20160523,2645
대구,20160524,1623
대구,20160525,1721
대구,20160526,1775
대구,20160527,1769
대구,20160528,1505
대구,20160529,187
대구,20160530,2187
대구,20160531,1683
대구,20160601,1619
대구,20160602,1536
대구,20160603,1713
대구,20160604,1355
대구,20160605,157
대구,20160606,577
대구,20160607,2252
대구,20160608,1364
대구,20160609,1408
대구,20160610,1507
대구,20160611,1108
대구,20160612,153
대구,20160613,1750
대구,20160614,1261
대구,20160615,1312
대구,20160616,1272
대구,20160617,1348
대구,20160618,1051
대구,20160619,137
대구,20160620,1728
대구,20160621,1292
대구,20160622,1217
대구,20160623,1159
대구,20160624,1227
대구,20160625,1054
대구,20160626,115
대구,20160627,1720
대구,20160628,1203
대구,20160629,1202
대구,20160630,1202
대구,20160701,1327
대구,20160702,994
대구,20160703,124
대구,20160704,1630
대구,20160705,1118
대구,20160706,929
대구,20160707,1142
대구,20160708,1208
대구,20160709,877
대구,20160710,121
대구,20160711,1545
대구,20160712,1087
대구,20160713,1048
대구,20160714,1099
대구,20160715,1190
대구,20160716,979
대구,20160717,98
대구,20160718,1540
대구,20160719,1053
대구,20160720,1055
대구,20160721,1048
대구,20160722,1179
대구,20160723,861
대구,20160724,101
대구,20160725,1539
대구,20160726,1117
대구,20160727,996
대구,20160728,1036
대구,20160729,1118
대구,20160730,695
대구,20160731,102
대구,20160801,1300
대구,20160802,949
대구,20160803,956
대구,20160804,991
대구,20160805,1010
대구,20160806,654
대구,20160807,103
대구,20160808,1293
대구,20160809,1025
대구,20160810,954
대구,20160811,961
대구,20160812,996
대구,20160813,722
대구,20160814,109
대구,20160815,306
대구,20160816,1432
대구,20160817,953
대구,20160818,1015
대구,20160819,1128
대구,20160820,814
대구,20160821,138
대구,20160822,1449
대구,20160823,1002
대구,20160824,1006
대구,20160825,1109
대구,20160826,1153
대구,20160827,891
대구,20160828,148
대구,20160829,1746
대구,20160830,1251
대구,20160831,1239
대구,20160901,1271
대구,20160902,1233
대구,20160903,1109
대구,20160904,192
대구,20160905,1722
대구,20160906,1333
대구,20160907,1354
대구,20160908,1435
대구,20160909,1542
대구,20160910,1357
대구,20160911,248
대구,20160912,2334
대구,20160913,2181
대구,20160914,621
대구,20160915,54
대구,20160916,305
대구,20160917,1357
대구,20160918,296
대구,20160919,2573
대구,20160920,1688
대구,20160921,1603
대구,20160922,1781
대구,20160923,1679
대구,20160924,1436
대구,20160925,266
대구,20160926,2210
대구,20160927,1551
대구,20160928,1418
대구,20160929,1745
대구,20160930,1720
대구,20161001,1664
대구,20161002,245
대구,20161003,770
대구,20161004,2572
대구,20161005,1525
대구,20161006,1619
대구,20161007,1751
대구,20161008,1453
대구,20161009,205
대구,20161010,2617
대구,20161011,1899
대구,20161012,1711
대구,20161013,1813
대구,20161014,1909
대구,20161015,1611
대구,20161016,269
대구,20161017,2629
대구,20161018,1831
대구,20161019,1772
대구,20161020,1842
대구,20161021,2053
대구,20161022,1738
대구,20161023,339
대구,20161024,2721
대구,20161025,1994
대구,20161026,1863
대구,20161027,2000
대구,20161028,2054
대구,20161029,1882
대구,20161030,288
대구,20161031,2915
대구,20161101,2189
대구,20161102,2118
대구,20161103,2111
대구,20161104,2349
대구,20161105,1943
대구,20161106,338
대구,20161107,3062
대구,20161108,2160
대구,20161109,1994
대구,20161110,2147
대구,20161111,2337
대구,20161112,1952
대구,20161113,309
대구,20161114,3152
대구,20161115,2106
대구,20161116,2109
대구,20161117,2035
대구,20161118,2174
대구,20161119,2011
대구,20161120,274
대구,20161121,2912
대구,20161122,2039
대구,20161123,1932
대구,20161124,1932
대구,20161125,2180
대구,20161126,1820
대구,20161127,310
대구,20161128,2758
대구,20161129,1921
대구,20161130,1856
대구,20161201,2157
대구,20161202,2092
대구,20161203,1685
대구,20161204,253
대구,20161205,2659
대구,20161206,1934
대구,20161207,1841
대구,20161208,1866
대구,20161209,2118
대구,20161210,1660
대구,20161211,231
대구,20161212,2788
대구,20161213,1994
대구,20161214,1866
대구,20161215,1936
대구,20161216,2105
대구,20161217,1695
대구,20161218,192
대구,20161219,2789
대구,20161220,2196
대구,20161221,1999
대구,20161222,2181
대구,20161223,2270
대구,20161224,1760
대구,20161225,167
대구,20161226,2743
대구,20161227,2121
대구,20161228,1909
대구,20161229,2068
대구,20161230,2222
대구,20161231,1575
대구,20170101,303
대구,20170102,2369
대구,20170103,1775
대구,20170104,1714
대구,20170105,1655
대구,20170106,1764
대구,20170107,1241
대구,20170108,130
대구,20170109,2291
대구,20170110,1474
대구,20170111,1425
대구,20170112,1485
대구,20170113,1620
대구,20170114,1097
대구,20170115,118
대구,20170116,2054
대구,20170117,1527
대구,20170118,1405
대구,20170119,1427
대구,20170120,1566
대구,20170121,1214
대구,20170122,148
대구,20170123,2144
대구,20170124,1564
대구,20170125,1664
대구,20170126,2176
대구,20170127,397
대구,20170128,24
대구,20170129,138
대구,20170130,696
대구,20170131,2141
대구,20170201,1605
대구,20170202,1428
대구,20170203,1599
대구,20170204,1228
대구,20170205,158
대구,20170206,1981
대구,20170207,1484
대구,20170208,1382
대구,20170209,1371
대구,20170210,1547
대구,20170211,1191
대구,20170212,149
대구,20170213,2141
대구,20170214,1469
대구,20170215,1384
대구,20170216,1521
대구,20170217,1637
대구,20170218,1220
대구,20170219,176
대구,20170220,2022
대구,20170221,1531
대구,20170222,1381
대구,20170223,1577
대구,20170224,1613
대구,20170225,1140
대구,20170226,165
대구,20170227,2189
대구,20170228,1612
대구,20170301,510
대구,20170302,1798
대구,20170303,1504
대구,20170304,1228
대구,20170305,138
대구,20170306,1927
대구,20170307,1428
대구,20170308,1347
대구,20170309,1393
대구,20170310,1571
대구,20170311,1225
대구,20170312,191
대구,20170313,2059
대구,20170314,1561
대구,20170315,1389
대구,20170316,1544
대구,20170317,1636
대구,20170318,1390
대구,20170319,184
대구,20170320,2294
대구,20170321,1726
대구,20170322,1713
대구,20170323,1807
대구,20170324,1960
대구,20170325,1654
대구,20170326,212
대구,20170327,2566
대구,20170328,1843
대구,20170329,1795
대구,20170330,1755
대구,20170331,2007
대구,20170401,1883
대구,20170402,274
대구,20170403,2576
대구,20170404,1895
대구,20170405,1834
대구,20170406,1915
대구,20170407,2000
대구,20170408,1534
대구,20170409,239
대구,20170410,2575
대구,20170411,1804
대구,20170412,1851
대구,20170413,1891
대구,20170414,1958
대구,20170415,1665
대구,20170416,237
대구,20170417,2405
대구,20170418,1846
대구,20170419,1847
대구,20170420,1871
대구,20170421,2046
대구,20170422,1659
대구,20170423,260
대구,20170424,2666
대구,20170425,1990
대구,20170426,1769
대구,20170427,2047
대구,20170428,2118
대구,20170429,1757
대구,20170430,233
대구,20170501,2605
대구,20170502,2202
대구,20170503,548
대구,20170504,2405
대구,20170505,446
대구,20170506,1637
대구,20170507,209
대구,20170508,2566
대구,20170509,1027
대구,20170510,1808
대구,20170511,1661
대구,20170512,1581
대구,20170513,1203
대구,20170514,182
대구,20170515,2053
대구,20170516,1489
대구,20170517,1381
대구,20170518,1419
대구,20170519,1530
대구,20170520,1250
대구,20170521,180
대구,20170522,2036
대구,20170523,1446
대구,20170524,1346
대구,20170525,1425
대구,20170526,1445
대구,20170527,1141
대구,20170528,159
대구,20170529,1923
대구,20170530,1383
대구,20170531,1296
대구,20170601,1436
대구,20170602,1483
대구,20170603,1030
대구,20170604,155
대구,20170605,1961
대구,20170606,374
대구,20170607,1608
대구,20170608,1327
대구,20170609,1342
대구,20170610,955
대구,20170611,141
대구,20170612,1781
대구,20170613,1254
대구,20170614,1145
대구,20170615,1178
대구,20170616,1260
대구,20170617,946
대구,20170618,124
대구,20170619,1633
대구,20170620,1163
대구,20170621,1119
대구,20170622,1189
대구,20170623,1167
대구,20170624,923
대구,20170625,142
대구,20170626,1556
대구,20170627,1110
대구,20170628,1060
대구,20170629,1107
대구,20170630,1109
대구,20170701,995
대구,20170702,132
대구,20170703,1352
대구,20170704,991
대구,20170705,960
대구,20170706,970
대구,20170707,1093
대구,20170708,732
대구,20170709,122
대구,20170710,1390
대구,20170711,979
대구,20170712,835
대구,20170713,894
대구,20170714,942
대구,20170715,773
대구,20170716,111
대구,20170717,1153
대구,20170718,958
대구,20170719,912
대구,20170720,879
대구,20170721,914
대구,20170722,648
대구,20170723,109
대구,20170724,1242
대구,20170725,980
대구,20170726,890
대구,20170727,974
대구,20170728,1034
대구,20170729,673
대구,20170730,91
대구,20170731,1152
대구,20170801,1020
대구,20170802,849
대구,20170803,888
대구,20170804,901
대구,20170805,581
대구,20170806,80
대구,20170807,1169
대구,20170808,858
대구,20170809,832
대구,20170810,851
대구,20170811,951
대구,20170812,570
대구,20170813,93
대구,20170814,1133
대구,20170815,211
대구,20170816,1172
대구,20170817,911
대구,20170818,995
대구,20170819,659
대구,20170820,130
대구,20170821,1213
대구,20170822,919
대구,20170823,848
대구,20170824,958
대구,20170825,956
대구,20170826,732
대구,20170827,139
대구,20170828,1493
대구,20170829,1024
대구,20170830,1089
대구,20170831,1098
대구,20170901,1297
대구,20170902,884
대구,20170903,160
대구,20170904,1492
대구,20170905,1073
대구,20170906,1070
대구,20170907,1099
대구,20170908,1153
대구,20170909,949
대구,20170910,174
대구,20170911,1543
대구,20170912,1181
대구,20170913,1156
대구,20170914,1208
대구,20170915,1336
대구,20170916,1090
대구,20170917,166
대구,20170918,1705
대구,20170919,1337
대구,20170920,1258
대구,20170921,1424
대구,20170922,1418
대구,20170923,1153
대구,20170924,178
대구,20170925,1816
대구,20170926,1397
대구,20170927,1292
대구,20170928,1529
대구,20170929,1669
대구,20170930,1427
대구,20171001,337
대구,20171002,2136
대구,20171003,325
대구,20171004,56
대구,20171005,315
대구,20171006,706
대구,20171007,1000
대구,20171008,176
대구,20171009,715
대구,20171010,1796
대구,20171011,1231
대구,20171012,1184
대구,20171013,1420
대구,20171014,1061
대구,20171015,158
대구,20171016,1738
대구,20171017,1257
대구,20171018,1263
대구,20171019,1266
대구,20171020,1412
대구,20171021,1127
대구,20171022,205
대구,20171023,1952
대구,20171024,1452
대구,20171025,1387
대구,20171026,1475
대구,20171027,1579
대구,20171028,1274
대구,20171029,265
대구,20171030,2254
대구,20171031,1554
대구,20171101,1604
대구,20171102,1631
대구,20171103,1648
대구,20171104,1400
대구,20171105,240
대구,20171106,2387
대구,20171107,1629
대구,20171108,1546
대구,20171109,1587
대구,20171110,1709
대구,20171111,1482
대구,20171112,253
대구,20171113,2423
대구,20171114,1777
대구,20171115,1593
대구,20171116,1689
대구,20171117,1794
대구,20171118,1357
대구,20171119,232
대구,20171120,2391
대구,20171121,1651
대구,20171122,1576
대구,20171123,1659
대구,20171124,1845
대구,20171125,1425
대구,20171126,267
대구,20171127,2371
대구,20171128,1661
대구,20171129,1601
대구,20171130,1616
대구,20171201,1880
대구,20171202,1419
대구,20171203,255
대구,20171204,2196
대구,20171205,1578
대구,20171206,1589
대구,20171207,1616
대구,20171208,1718
대구,20171209,1378
대구,20171210,211
대구,20171211,2173
대구,20171212,1502
대구,20171213,1622
대구,20171214,1645
대구,20171215,1751
대구,20171216,1353
대구,20171217,210
대구,20171218,2390
