날짜,시도지역코드,발생건수(건)
20140302,충남,4234
20140302,전북,3463
20140302,전남,5043
20140302,경북,3968
20140302,경남,5701
20140302,제주,1711
20140302,전국,89014
20140303,서울,128346
20140303,부산,45312
20140303,대구,30401
20140303,인천,35739
20140303,광주,17879
20140303,대전,20956
20140303,울산,14775
20140303,경기,159741
20140303,강원,17593
20140303,충북,21086
20140303,충남,31182
20140303,전북,25771
20140303,전남,25412
20140303,경북,34246
20140303,경남,43968
20140303,제주,6993
20140303,전국,659690
20140304,서울,77189
20140304,부산,29912
20140304,대구,19401
20140304,인천,22396
20140304,광주,11928
20140304,대전,13927
20140304,울산,9684
20140304,경기,100327
20140304,강원,11459
20140304,충북,13823
20140304,충남,20118
20140304,전북,16695
20140304,전남,17464
20140304,경북,22213
20140304,경남,27094
20140304,제주,4898
20140304,전국,418719
20140305,서울,77514
20140305,부산,29163
20140305,대구,19134
20140305,인천,21707
20140305,광주,11443
20140305,대전,13584
20140305,울산,9542
20140305,경기,97428
20140305,강원,10414
20140305,충북,13012
20140305,충남,18789
20140305,전북,15814
20140305,전남,16971
20140305,경북,21418
20140305,경남,26946
20140305,제주,4965
20140305,전국,408030
20140306,서울,78666
20140306,부산,30118
20140306,대구,19592
20140306,인천,22800
20140306,광주,12248
20140306,대전,14157
20140306,울산,10174
20140306,경기,101484
20140306,강원,11588
20140306,충북,12930
20140306,충남,19647
20140306,전북,16967
20140306,전남,17347
20140306,경북,21812
20140306,경남,28168
20140306,제주,5170
20140306,전국,423057
20140307,서울,85461
20140307,부산,32378
20140307,대구,20710
20140307,인천,23818
20140307,광주,12449
20140307,대전,14393
20140307,울산,10581
20140307,경기,106708
20140307,강원,12571
20140307,충북,13583
20140307,충남,20877
20140307,전북,17708
20140307,전남,18011
20140307,경북,23218
20140307,경남,29309
20140307,제주,5313
20140307,전국,447281
20140308,서울,83248
20140308,부산,32614
20140308,대구,21540
20140308,인천,24775
20140308,광주,13898
20140308,대전,15607
20140308,울산,11030
20140308,경기,111029
20140308,강원,11876
20140308,충북,13256
20140308,충남,19919
20140308,전북,16863
20140308,전남,16334
20140308,경북,21377
20140308,경남,28748
20140308,제주,4843
20140308,전국,447168
20140309,서울,9181
20140309,부산,4883
20140309,대구,3168
20140309,인천,4382
20140309,광주,3027
20140309,대전,4311
20140309,울산,2809
20140309,경기,22906
20140309,강원,1789
20140309,충북,3557
20140309,충남,4636
20140309,전북,3574
20140309,전남,5317
20140309,경북,3783
20140309,경남,5072
20140309,제주,2104
20140309,전국,84552
20140310,서울,84192
20140310,부산,26232
20140310,대구,17905
20140310,인천,20623
20140310,광주,14739
20140310,대전,13476
20140310,울산,11476
20140310,경기,98080
20140310,강원,11337
20140310,충북,12739
20140310,충남,15721
20140310,전북,19908
20140310,전남,19581
20140310,경북,24997
20140310,경남,24851
20140310,제주,4338
20140310,전국,420390
20140311,서울,93357
20140311,부산,41177
20140311,대구,24674
20140311,인천,29370
20140311,광주,14044
20140311,대전,18072
20140311,울산,12501
20140311,경기,130047
20140311,강원,16417
20140311,충북,16051
20140311,충남,27159
20140311,전북,20112
20140311,전남,20253
20140311,경북,26230
20140311,경남,37396
20140311,제주,6858
20140311,전국,533993
20140312,서울,76597
20140312,부산,30390
20140312,대구,18689
20140312,인천,22487
20140312,광주,11219
20140312,대전,13185
20140312,울산,10320
20140312,경기,99504
20140312,강원,12294
20140312,충북,12167
20140312,충남,18766
20140312,전북,15777
20140312,전남,16618
20140312,경북,21312
20140312,경남,27051
20140312,제주,5413
20140312,전국,411948
20140313,서울,79817
20140313,부산,30905
20140313,대구,19414
20140313,인천,24014
20140313,광주,12062
20140313,대전,14770
20140313,울산,10093
20140313,경기,108439
20140313,강원,12523
20140313,충북,13541
20140313,충남,20876
20140313,전북,16911
20140313,전남,18032
20140313,경북,21830
20140313,경남,27928
20140313,제주,5809
20140313,전국,437179
20140314,서울,87401
20140314,부산,35064
20140314,대구,22453
20140314,인천,25838
20140314,광주,13049
20140314,대전,15572
20140314,울산,11879
20140314,경기,114721
20140314,강원,14108
20140314,충북,14236
20140314,충남,22358
20140314,전북,18542
20140314,전남,18165
20140314,경북,24825
20140314,경남,31759
20140314,제주,5767
20140314,전국,475976
20140315,서울,86706
20140315,부산,34633
20140315,대구,22828
20140315,인천,26632
20140315,광주,13808
20140315,대전,16700
20140315,울산,12128
20140315,경기,119306
20140315,강원,12845
20140315,충북,14078
20140315,충남,21309
20140315,전북,17392
20140315,전남,16793
20140315,경북,22411
20140315,경남,30391
20140315,제주,5293
20140315,전국,473517
