지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
152,2018-05-14,20,15,26.3,38,,,
152,2018-05-15,23.5,16.5,31.5,33,,,
152,2018-05-16,23.8,21.1,25.2,82,,,
152,2018-05-17,24.7,23.3,27.7,71,,,
152,2018-05-18,15.1,11.4,23.4,88,,,
152,2018-05-19,13.8,11.7,17.2,52,,,
152,2018-05-20,14.2,12,17.2,57,,,
152,2018-05-21,15,12.4,19.5,72,,,
152,2018-05-22,17.1,10.7,23.6,42,,,
152,2018-05-23,17.8,13.3,23.4,50,,,
152,2018-05-24,21.6,10.4,29.3,18,,,
152,2018-05-25,23,16.4,29.8,16,,,
152,2018-05-26,20.6,14.9,25.9,31,,,
152,2018-05-27,19.8,14.5,23.5,62,,,
152,2018-05-28,20.5,18.3,24.4,57,,,
152,2018-05-29,21,17.3,25.7,65,,,
152,2018-05-30,20.7,17.8,27,62,,,
152,2018-05-31,19.3,16.5,23.2,55,,,
152,2018-06-01,21.1,14.8,26,43,,,
152,2018-06-02,23.1,16.9,29.8,44,,,
152,2018-06-03,22.7,18.3,28,51,,,
152,2018-06-04,22,17.1,28.6,45,,,
152,2018-06-05,20.3,17.9,22.6,64,,,
152,2018-06-06,21.4,16.5,26.7,61,,,
152,2018-06-07,22.1,17.5,29.2,56,,,
152,2018-06-08,23.5,19.2,29.1,48,,,
152,2018-06-09,19.3,17.6,22.2,62,,,
152,2018-06-10,18.1,17,20.9,72,,,
152,2018-06-11,15.9,14.5,17.6,79,,,
152,2018-06-12,17.1,14.4,21.7,65,,,
152,2018-06-13,18.5,15.8,21.5,74,,,
152,2018-06-14,19,17.4,21.7,69,,,
152,2018-06-15,18.3,17.1,21,61,,,
152,2018-06-16,17.2,14.7,20.2,64,,,
152,2018-06-17,20.3,12.7,26.2,52,,,
152,2018-06-18,22.5,18,27.1,54,,,
152,2018-06-19,22,18.6,27.2,67,,,
152,2018-06-20,22.3,18.1,27.8,50,,,
152,2018-06-21,24.2,19.2,29.8,29,,,
152,2018-06-22,23.5,18.2,29.6,31,,,
152,2018-06-23,23.3,19.8,29.1,42,,,
152,2018-06-24,26.7,21.2,34.5,26,,,
152,2018-06-25,26.4,22,31.8,38,,,
152,2018-06-26,24.7,20.9,27.6,62,,,
152,2018-06-27,25.4,21.8,28.8,72,,,
152,2018-06-28,21.7,18.1,25.7,82,,,
152,2018-06-29,23.7,21,27.7,78,,,
152,2018-06-30,22,19.8,24.8,85,,,
152,2018-07-01,24.4,19.7,29.4,72,,,
152,2018-07-02,25.8,23.6,28.5,77,,,
152,2018-07-03,22.8,22,24.1,98,,,
152,2018-07-04,24.7,22.2,30.4,65,,,
152,2018-07-05,22,20.7,23.9,98,,,
152,2018-07-06,19.7,18,20.7,98,,,
152,2018-07-07,18.4,17.5,21,75,,,
152,2018-07-08,18.2,17.3,19.7,84,,,
152,2018-07-09,19.1,17.5,20.8,98,,,
152,2018-07-10,23.3,18.7,28.4,76,,,
152,2018-07-11,26.3,22.2,31.8,64,,,
152,2018-07-12,28.7,23.9,33.7,53,,,
152,2018-07-13,28.4,25.3,32.8,61,,,
152,2018-07-14,28.8,24.9,33.1,64,,,
152,2018-07-15,28.9,24.9,33.3,61,,,
152,2018-07-16,30.2,25.7,36.1,45,,,
152,2018-07-17,29.6,24.8,34.5,49,,,
152,2018-07-18,29.4,25,33.5,58,,,
152,2018-07-19,29,24.9,34.1,53,,,
152,2018-07-20,29.4,24.4,35.2,44,,,
152,2018-07-21,28.8,25.3,31.9,67,,,
152,2018-07-22,29.7,25.3,34.6,50,,,
152,2018-07-23,30.8,26.8,34.7,50,,,
152,2018-07-24,30.7,26.4,35.4,50,,,
152,2018-07-25,30.8,26,35.8,49,,,
152,2018-07-26,31,27.9,35.3,54,,,
152,2018-07-27,29.6,26.5,34.3,62,,,
152,2018-07-28,28,25.6,32,62,,,
152,2018-07-29,27.5,24.6,30.9,57,,,
152,2018-07-30,27.9,25.4,31.6,62,,,
152,2018-07-31,27.6,24.3,32.6,55,,,
152,2018-08-01,28.6,23.6,33.8,51,,,
152,2018-08-02,28.4,24.3,33,56,,,
152,2018-08-03,29.9,24.6,35.4,44,,,
152,2018-08-04,31.6,26.4,36.9,44,,,
152,2018-08-05,31.8,27.9,37.3,41,,,
152,2018-08-06,28.8,26.2,33.4,55,,,
152,2018-08-07,26.7,24.4,29.9,67,,,
152,2018-08-08,26.6,22.9,31.3,62,,,
152,2018-08-09,27.5,23.5,32.1,63,,,
152,2018-08-10,25.1,23.9,27,86,,,
152,2018-08-11,26.3,24,29.5,72,,,
152,2018-08-12,27.6,25.5,31,74,,,
152,2018-08-13,29.4,25.1,34,59,,,
152,2018-08-14,29.3,25.2,33.9,55,,,
152,2018-08-15,26.9,24.9,31.4,68,,,
152,2018-08-16,24.9,23.4,30.9,74,,,
152,2018-08-17,24.3,22.7,27.2,54,,,
152,2018-08-18,23.6,20.5,27,49,,,
152,2018-08-19,23.7,18.1,29.7,43,,,
152,2018-08-20,24.9,20.2,29.8,42,,,
152,2018-08-21,27.6,20.9,32.4,49,,,
152,2018-08-22,28.9,25.7,32.2,58,,,
152,2018-08-23,27.6,24.7,29.5,70,,,
152,2018-08-24,28.2,25.3,32.1,59,,,
152,2018-08-25,25.6,23.8,30.2,56,,,
152,2018-08-26,21.8,20.8,24.4,96,,,
152,2018-08-27,24.3,21.1,27.3,90,,,
152,2018-08-28,25.7,23.2,28.9,80,,,
152,2018-08-29,27.3,22.8,32,54,,,
152,2018-08-30,27.8,25,32.2,62,,,
152,2018-08-31,24.9,22.4,27.8,76,,,
152,2018-09-01,22.3,19.9,26.1,72,,,
152,2018-09-02,21.7,19.6,24.1,66,,,
152,2018-09-03,24.1,20.6,27.1,81,,,
152,2018-09-04,24.5,20.9,30,48,,,
152,2018-09-05,23.9,18.4,29.3,40,,,
152,2018-09-06,23.3,18.3,27.9,41,,,
152,2018-09-07,22.2,20.2,24.6,73,,,
152,2018-09-08,20.7,18.6,23.7,67,,,
152,2018-09-09,21.1,19.3,24,66,,,
152,2018-09-10,21,18.8,24,44,,,
152,2018-09-11,20.8,18.5,23.4,59,,,
152,2018-09-12,21.3,19.7,24.1,79,,,
152,2018-09-13,21.2,20.3,22.4,87,,,
152,2018-09-14,21.5,20.7,22.8,98,,,
152,2018-09-15,22.2,20.7,24.9,82,,,
152,2018-09-16,23.6,20.2,29.3,58,,,
152,2018-09-17,22.8,19.9,28.4,52,,,
152,2018-09-18,22.8,18.8,28.1,61,,,
152,2018-09-19,21.7,19.4,26.3,69,,,
152,2018-09-20,20.2,19.2,21.3,84,,,
152,2018-09-21,19.8,18.5,21,91,,,
152,2018-09-22,21.7,17.3,27.6,46,,,
152,2018-09-23,21.2,15,26.9,39,,,
152,2018-09-24,18,13.8,21.2,46,,,
152,2018-09-25,18,13.2,23,50,,,
152,2018-09-26,19,17.1,22,56,,,
152,2018-09-27,18.6,16.1,22.7,49,,,
152,2018-09-28,18,14.4,22.6,57,,,
152,2018-09-29,17.5,16.1,18.3,81,,,
152,2018-09-30,18.8,16,23.7,42,,,
152,2018-10-01,17.2,13.1,21.1,39,,,
152,2018-10-02,16.5,11.9,22.1,46,,,
152,2018-10-03,16.8,10.7,23.3,39,,,
152,2018-10-04,19.2,12.9,23.8,56,,,
152,2018-10-05,19.2,17.8,20.2,92,,,
152,2018-10-06,21.7,18.5,24.4,70,,,
152,2018-10-07,20.2,16.8,25.7,53,,,
152,2018-10-08,16.4,13.1,21.8,41,,,
152,2018-10-09,16.4,12.2,20.1,54,,,
152,2018-10-10,16,11.2,20,51,,,
152,2018-10-11,12.5,9.1,16.4,29,,,
152,2018-10-12,12.2,7.1,18,41,,,
152,2018-10-13,15,9.9,20.2,45,,,
152,2018-10-14,15.1,9.8,20.9,44,,,
152,2018-10-15,15.6,11.6,21.2,39,,,
152,2018-10-16,15.2,10.7,18.9,60,,,
152,2018-10-17,14.9,11.5,20.6,47,,,
152,2018-10-18,13.7,9.5,19.9,44,,,
152,2018-10-19,14,10.3,18.2,45,,,
152,2018-10-20,13.2,7.7,19.9,40,,,
152,2018-10-21,13.5,6.8,21.1,21,,,
152,2018-10-22,15.4,9.6,21.2,55,,,
152,2018-10-23,17,13,23,35,,,
152,2018-10-24,14.3,8.9,21,31,,,
152,2018-10-25,14.4,9.5,20.9,41,,,
152,2018-10-26,14.2,10.2,18.3,55,,,
152,2018-10-27,12,8.1,16.3,37,,,
152,2018-10-28,12.5,4.7,17.6,38,,,
152,2018-10-29,12.5,7.7,18.2,42,,,
152,2018-10-30,9.7,5.8,14.8,20,,,
152,2018-10-31,10.2,5.9,16.1,35,,,
152,2018-11-01,9.7,5.2,16.5,24,,,
152,2018-11-02,11.2,4.1,18.8,28,,,
152,2018-11-03,11.8,5.1,19.9,23,,,
152,2018-11-04,12.9,5.8,21.3,26,,,
152,2018-11-05,13.1,7,19.8,42,,,
152,2018-11-06,14.6,9.8,20,52,,,
152,2018-11-07,16,12.9,18.5,64,,,
152,2018-11-08,16.4,13.7,18.8,75,,,
152,2018-11-09,14.5,10.1,17.5,42,,,
152,2018-11-10,13.3,8.2,20.1,29,,,
152,2018-11-11,13.3,8.8,19,39,,,
152,2018-11-12,11.7,8.9,15.2,61,,,
152,2018-11-13,11.7,9,15,64,,,
152,2018-11-14,10.7,7,14.9,57,,,
152,2018-11-15,10.9,5.9,17.1,43,,,
152,2018-11-16,11.4,7,16.1,56,,,
152,2018-11-17,10.9,7.9,16.1,45,,,
152,2018-11-18,9.1,7.4,12.2,25,,,
152,2018-11-19,9.2,6,14.6,20,,,
152,2018-11-20,8.4,4.1,14.1,19,,,
152,2018-11-21,9.2,2.5,13.9,26,,,
152,2018-11-22,6,1.8,9.6,13,,,
152,2018-11-23,4.5,0.5,8.9,11,,,
152,2018-11-24,4.2,-1.3,10.7,28,,,
152,2018-11-25,7.5,1,13.4,48,,,
152,2018-11-26,9.5,3.4,16.7,19,,,
152,2018-11-27,11.1,4.4,17.4,27,,,
152,2018-11-28,9.2,4.7,14.4,34,,,
152,2018-11-29,8.7,3.3,14.7,19,,,
152,2018-11-30,10,4,16.2,20,,,
152,2018-12-01,8.8,6.2,12.4,38,,,
152,2018-12-02,11.1,5.3,17.2,52,,,
152,2018-12-03,16,11.8,19.5,81,,,
152,2018-12-04,13.7,9.3,16.3,50,,,
152,2018-12-05,7.9,3.6,11.9,41,,,
152,2018-12-06,6.3,4.9,9,54,,,
152,2018-12-07,-0.7,-3.8,5.4,19,,,
152,2018-12-08,-3.1,-6.6,0.5,29,,,
152,2018-12-09,-1.9,-5.7,3.6,10,,,
152,2018-12-10,1.9,-4.4,8.9,25,,,
152,2018-12-11,4.1,1.8,6.3,75,,,
152,2018-12-12,1.5,-1.7,5.2,24,,,
152,2018-12-13,2.5,-2.1,8.5,31,,,
152,2018-12-14,-0.1,-3.3,5,19,,,
152,2018-12-15,2.1,-3,10,22,,,
152,2018-12-16,1,-1.4,4.9,21,,,
152,2018-12-17,3.8,-0.8,8,22,,,
152,2018-12-18,4.3,0.6,8.7,36,,,
152,2018-12-19,8.7,-0.1,13.9,30,,,
152,2018-12-20,7.8,4.1,11.4,31,,,
152,2018-12-21,9.3,1.8,17,48,,,
152,2018-12-22,10.6,5.8,15.8,44,,,
152,2018-12-23,7.9,3.2,12,21,,,
152,2018-12-24,2.2,-0.9,6.6,14,,,
152,2018-12-25,3,-1.4,8,17,,,
152,2018-12-26,6,3,9.5,17,,,
152,2018-12-27,-1.6,-6.7,3.2,6,,,
152,2018-12-28,-4.4,-8.5,0.2,14,,,
152,2018-12-29,-3.1,-5.8,0.5,14,,,
152,2018-12-30,-1.8,-6.5,2.9,24,,,
152,2018-12-31,2.2,-2.4,8.4,18,,,
156,2018-01-01,2.3,-1,7.1,33,,,
156,2018-01-02,2.2,-2.9,8.4,51,,,
156,2018-01-03,0.2,-2.5,3.8,34,,,
156,2018-01-04,-0.6,-2.3,2.1,41,,,
156,2018-01-05,1.4,-1.2,5.2,47,,,
156,2018-01-06,2.3,-1.3,7.2,31,,,
156,2018-01-07,2.6,-2.2,6.9,47,,,
156,2018-01-08,3.6,2.2,5.4,57,,,
156,2018-01-09,-0.1,-1.9,2.9,53,,,
156,2018-01-10,-3.1,-5,0.1,77,,,
156,2018-01-11,-6,-8.6,-2.3,63,,,
156,2018-01-12,-6.4,-10.2,-1.9,52,,,
156,2018-01-13,-1.9,-7.2,4.7,53,,,
156,2018-01-14,1.3,-4.2,8.5,51,,,
156,2018-01-15,5.3,1.3,11.4,56,,,
156,2018-01-16,4.8,1.8,8,90,,,
156,2018-01-17,5.6,4.3,8.5,69,,,
156,2018-01-18,5.1,1.2,9.9,34,,,
156,2018-01-19,2.4,-1.7,9.1,20,,,
156,2018-01-20,2.9,-3.2,9.7,41,,,
156,2018-01-21,3.7,-1.1,9.8,20,,,
156,2018-01-22,5.3,1.4,10.6,38,,,
156,2018-01-23,-4.1,-7.2,1.4,42,,,
156,2018-01-24,-8,-11.2,-4.1,32,,,
156,2018-01-25,-7.5,-10.6,-3.1,24,,,
156,2018-01-26,-7.9,-10.8,-3.6,39,,,
156,2018-01-27,-4.6,-11.5,3,14,,,
156,2018-01-28,-1.1,-3.7,3.2,17,,,
156,2018-01-29,-3.9,-6.5,0.3,39,,,
156,2018-01-30,-2.8,-8.6,2.6,20,,,
156,2018-01-31,-0.4,-5,4.2,46,,,
156,2018-02-01,-0.1,-3.9,5.3,15,,,
156,2018-02-02,-0.9,-5,4.6,16,,,
156,2018-02-03,-3.4,-5.5,-1.3,50,,,
156,2018-02-04,-5.9,-8.3,-3,54,,,
156,2018-02-05,-5.6,-8.5,-1.7,51,,,
156,2018-02-06,-6.5,-9.8,-2.8,42,,,
156,2018-02-07,-4.2,-10,1.4,34,,,
156,2018-02-08,-0.2,-7.2,7.9,18,,,
156,2018-02-09,3.8,-1,9.2,41,,,
156,2018-02-10,2.2,-2.3,7.4,25,,,
156,2018-02-11,-1.9,-3.8,1.3,49,,,
156,2018-02-12,-2.9,-6.5,-0.1,64,,,
156,2018-02-13,1.3,-2.9,6.6,27,,,
156,2018-02-14,5.9,-1,14.2,50,,,
156,2018-02-15,3,-0.1,8.7,14,,,
156,2018-02-16,2.5,-1.6,8.4,8,,,
156,2018-02-17,1.2,-1.8,6.5,13,,,
156,2018-02-18,3.7,-2.5,9.5,8,,,
156,2018-02-19,6.1,2,11.5,25,,,
156,2018-02-20,4.8,-0.8,10.8,28,,,
156,2018-02-21,1.8,-1.1,5.1,14,,,
156,2018-02-22,2.3,-3.9,9,22,,,
156,2018-02-23,6.3,0.9,12.8,34,,,
156,2018-02-24,6.6,1.7,12,53,,,
156,2018-02-25,6.5,2.1,12.8,16,,,
156,2018-02-26,6.3,-1.8,15.7,13,,,
156,2018-02-27,8.3,0.1,15.9,23,,,
156,2018-02-28,8,4,11.3,52,,,
156,2018-03-01,3.1,-0.9,6.1,32,,,
156,2018-03-02,3.4,-3.1,12.7,5,,,
156,2018-03-03,9.9,1.2,19.2,28,,,
156,2018-03-04,14.8,9.9,20.2,65,,,
156,2018-03-05,10.7,7.2,16.3,71,,,
156,2018-03-06,8.9,3.3,15.5,24,,,
156,2018-03-07,6.8,4,11.9,46,,,
156,2018-03-08,3.8,1.6,6.1,81,,,
156,2018-03-09,4.8,1.4,10,47,,,
156,2018-03-10,5.2,0.9,13.3,29,,,
156,2018-03-11,7.7,1,16.1,32,,,
156,2018-03-12,10.1,2.8,19.3,15,,,
156,2018-03-13,13.7,5.8,21.2,38,,,
156,2018-03-14,16.7,9.6,24.8,38,,,
156,2018-03-15,14.2,9.2,17,77,,,
156,2018-03-16,8.1,6.3,11.9,67,,,
156,2018-03-17,8.9,3.7,15.9,41,,,
156,2018-03-18,9.8,3.6,15.4,60,,,
156,2018-03-19,11.8,8.6,14.6,88,,,
156,2018-03-20,7.7,1.3,13.6,36,,,
156,2018-03-21,2.3,0.5,4.6,86,,,
156,2018-03-22,5.8,1.7,12.1,40,,,
156,2018-03-23,6.9,0.6,15.2,32,,,
156,2018-03-24,9.8,2,17.8,32,,,
156,2018-03-25,12,5.1,20.1,37,,,
156,2018-03-26,12.9,7,21.6,36,,,
156,2018-03-27,14.5,7.6,22.6,30,,,
156,2018-03-28,15.6,8.6,23.4,37,,,
156,2018-03-29,17,13.4,24.1,38,,,
156,2018-03-30,16.6,12.3,23.8,34,,,
156,2018-03-31,17.1,10.5,24.8,29,,,
156,2018-04-01,18.1,13.4,23.5,50,,,
156,2018-04-02,18.9,12.7,26.5,42,,,
156,2018-04-03,20,13.9,26.6,43,,,
156,2018-04-04,16,13.3,19.1,81,,,
156,2018-04-05,12.4,11.2,14.4,79,,,
156,2018-04-06,9.3,4.9,12.8,43,,,
156,2018-04-07,5,1.1,9.7,22,,,
156,2018-04-08,9.5,2.3,15.5,31,,,
156,2018-04-09,14.1,8,21.6,17,,,
156,2018-04-10,17.5,9.3,24,35,,,
156,2018-04-11,16.5,10.9,22.6,26,,,
156,2018-04-12,13.6,6.4,20.9,22,,,
156,2018-04-13,14.8,10.4,19.1,20,,,
156,2018-04-14,10.9,8.1,15.1,29,,,
156,2018-04-15,10.1,6.5,16.4,37,,,
156,2018-04-16,11.6,4.7,18.7,29,,,
156,2018-04-17,14,8.7,21.9,27,,,
156,2018-04-18,13.8,7,23,21,,,
156,2018-04-19,15.2,6,25.9,14,,,
156,2018-04-20,19.3,9.6,30.2,24,,,
156,2018-04-21,19.7,11.2,29.7,11,,,
156,2018-04-22,19.4,16.2,24.1,71,,,
156,2018-04-23,15.3,14.4,17.6,89,,,
156,2018-04-24,14,12.4,16.4,98,,,
156,2018-04-25,15.9,12.1,23,30,,,
156,2018-04-26,15.9,9.7,24.4,28,,,
156,2018-04-27,16.2,9.6,23.4,40,,,
156,2018-04-28,17.8,11.1,25.9,23,,,
156,2018-04-29,17.9,9.8,26.2,29,,,
156,2018-04-30,19.5,16.1,26,57,,,
156,2018-05-01,19.7,16,24.2,68,,,
156,2018-05-02,16.3,10.7,20.9,73,,,
156,2018-05-03,12.4,9.3,17.2,36,,,
156,2018-05-04,14.8,7.8,21.8,16,,,
156,2018-05-05,18.4,10.1,25.7,23,,,
156,2018-05-06,17.2,15.6,19.1,62,,,
156,2018-05-07,18.4,16.3,22.4,64,,,
156,2018-05-08,18.1,14.8,23.9,46,,,
156,2018-05-09,16.8,13.8,22.6,52,,,
156,2018-05-10,17,12.7,24.8,28,,,
156,2018-05-11,17.8,11,24.6,31,,,
156,2018-05-12,18.2,16.3,21,48,,,
156,2018-05-13,18.5,15.4,23.3,53,,,
156,2018-05-14,20.9,13.3,28.5,41,,,
156,2018-05-15,23.9,16.9,31.1,44,,,
156,2018-05-16,24.6,23,26.3,86,,,
156,2018-05-17,24.4,23.3,25.7,88,,,
156,2018-05-18,20.7,17.7,23.8,96,,,
156,2018-05-19,18.2,14.6,24.2,58,,,
156,2018-05-20,18.5,11.9,25.9,26,,,
156,2018-05-21,18.6,11,24.5,50,,,
156,2018-05-22,19.4,14.9,25.6,54,,,
156,2018-05-23,19.1,14,24.9,26,,,
156,2018-05-24,19.6,10.8,28.4,27,,,
156,2018-05-25,21,13.4,28.1,22,,,
156,2018-05-26,22.3,15,30.3,33,,,
156,2018-05-27,21.8,16.8,27.8,48,,,
156,2018-05-28,21.7,18.3,27.3,56,,,
156,2018-05-29,23.6,18.9,29.9,50,,,
156,2018-05-30,21.6,18.3,25.9,69,,,
156,2018-05-31,20.1,16.2,26.3,43,,,
156,2018-06-01,23.9,15.7,31.9,32,,,
156,2018-06-02,25,17.3,32.4,24,,,
156,2018-06-03,24.1,18.5,31.4,37,,,
156,2018-06-04,22.9,18.2,30,40,,,
156,2018-06-05,22.2,19.1,26.2,52,,,
156,2018-06-06,23.7,19.8,30.6,44,,,
156,2018-06-07,24.9,19.1,32.6,40,,,
156,2018-06-08,22.5,18.3,28.1,50,,,
156,2018-06-09,23.5,18.2,30.5,46,,,
156,2018-06-10,22,17.6,27,51,,,
156,2018-06-11,20.6,18.2,23.7,74,,,
156,2018-06-12,21.4,18.6,27.2,50,,,
156,2018-06-13,22.6,17.6,28.9,50,,,
156,2018-06-14,22.8,18,29.3,46,,,
156,2018-06-15,22.3,17.7,29.1,43,,,
156,2018-06-16,22.4,17.8,30.5,37,,,
156,2018-06-17,23.1,18.7,29.1,50,,,
156,2018-06-18,24.9,20.1,32.4,41,,,
156,2018-06-19,21.9,19.4,25.3,69,,,
156,2018-06-20,22.9,17.9,28.9,53,,,
156,2018-06-21,24.1,18.3,30.8,25,,,
156,2018-06-22,25.1,18.9,32.2,26,,,
156,2018-06-23,24.6,21.1,30.8,34,,,
156,2018-06-24,26.4,20.4,34.1,37,,,
156,2018-06-25,27,20.5,34.5,34,,,
156,2018-06-26,25.7,23.5,27.7,66,,,
156,2018-06-27,24.5,23,28.2,83,,,
156,2018-06-28,22.8,21.6,25,97,,,
156,2018-06-29,25.7,22,30,70,,,
156,2018-06-30,23.1,20.9,26.6,84,,,
156,2018-07-01,24.6,20.4,28,87,,,
156,2018-07-02,25.7,21.5,29.3,74,,,
156,2018-07-03,26.6,23.6,30.5,66,,,
156,2018-07-04,26.7,23,31.7,61,,,
156,2018-07-05,25.3,23.2,28.2,80,,,
156,2018-07-06,23.5,22.2,26.4,76,,,
156,2018-07-07,24.4,20.8,29.2,59,,,
156,2018-07-08,24,21.3,27.4,64,,,
156,2018-07-09,23.6,21.8,26.4,81,,,
156,2018-07-10,27.1,23.5,31,68,,,
156,2018-07-11,27.8,24.6,31.5,66.9,,,
156,2018-07-12,29.1,25.1,34.3,54,,,
156,2018-07-13,28.6,25.2,34.5,56,,,
156,2018-07-14,28.8,24.2,34.9,52,,,
156,2018-07-15,29.5,24.7,36.1,47,,,
156,2018-07-16,29.1,24.5,35,53.7,,,
156,2018-07-17,29.2,24.3,35.3,50,,,
156,2018-07-18,29.3,25.3,34.5,52.1,,,
156,2018-07-19,29.5,25.2,35.5,47.8,,,
156,2018-07-20,30.8,24.8,37.3,36,,,
156,2018-07-21,30.5,26.2,35.2,52,,,
156,2018-07-22,29.5,27,34.3,54,,,
156,2018-07-23,29.7,26,36.3,51,,,
156,2018-07-24,30.5,25.8,35.9,51,,,
156,2018-07-25,30.2,26.9,36.2,47,,,
156,2018-07-26,30.4,26,37.1,47.7,,,
156,2018-07-27,31,25.9,38.5,44.5,,,
156,2018-07-28,30.4,26.3,37.6,53,,,
156,2018-07-29,31.4,26.5,36.5,49,,,
156,2018-07-30,30.3,27.6,36,48,,,
156,2018-07-31,31,25.9,37,45,,,
156,2018-08-01,31.5,26.2,37.8,41,,,
156,2018-08-02,32,27.1,38.3,43,,,
156,2018-08-03,30.3,27.4,35.2,52,,,
156,2018-08-04,30.3,27.1,36.6,52,,,
156,2018-08-05,30.1,26.5,35.9,49,,,
156,2018-08-06,30.8,26.1,37.7,45,,,
156,2018-08-07,30,28,36.6,52,,,
156,2018-08-08,30.9,27.2,36.9,50,,,
156,2018-08-09,30.3,26.8,36.3,50,,,
156,2018-08-10,28.9,25.6,36.8,50,,,
156,2018-08-11,28.9,24.9,34.2,55,,,
156,2018-08-12,29.3,25.1,34.1,59,,,
156,2018-08-13,30.7,27.3,35.7,53,,,
156,2018-08-14,31.2,25.8,37.7,45,,,
156,2018-08-15,30.8,26.4,38.5,42,,,
156,2018-08-16,28.9,25.4,33.4,59,,,
156,2018-08-17,26.9,23.2,32.6,46,,,
156,2018-08-18,26.1,20.6,33.4,36,,,
156,2018-08-19,27.2,22.3,33.4,47,,,
156,2018-08-20,27.2,24.3,33.4,54,,,
156,2018-08-21,28.5,24.2,34.7,48,,,
156,2018-08-22,30.2,24.4,36.6,44,,,
156,2018-08-23,26.6,24.2,29.9,62,,,
156,2018-08-24,25.4,23.6,29.2,71,,,
156,2018-08-25,24.9,22.7,28.3,61,,,
156,2018-08-26,23.6,21.2,25.5,98,,,
156,2018-08-27,24.7,22.8,25.5,99,,,
156,2018-08-28,27.2,24.4,32.2,57,,,
156,2018-08-29,27.4,24.2,32,58,,,
156,2018-08-30,25.7,24,30.5,76,,,
156,2018-08-31,24.5,22,27.1,91,,,
156,2018-09-01,24.3,22.2,27.5,67,,,
156,2018-09-02,23.8,21,27.9,66,,,
156,2018-09-03,25.6,22.1,29.7,77,,,
156,2018-09-04,24,20.3,28.7,48,,,
156,2018-09-05,24.3,19.7,29.4,41,,,
156,2018-09-06,23.3,20.8,26.5,64,,,
156,2018-09-07,21.2,19.5,23.8,68,,,
156,2018-09-08,20.2,16.2,25.2,41,,,
156,2018-09-09,21.2,15.1,27.7,40,,,
156,2018-09-10,21.8,16.5,27.7,37,,,
156,2018-09-11,20.3,16.5,25.2,48,,,
156,2018-09-12,22.6,16.1,27.9,48,,,
156,2018-09-13,22.2,20.5,25.5,82,,,
156,2018-09-14,22.7,19.8,26.2,82,,,
156,2018-09-15,23.3,21.5,27.3,80,,,
156,2018-09-16,23.5,21.4,27.8,62,,,
156,2018-09-17,22.8,19.9,28.3,55,,,
156,2018-09-18,22.3,17.4,28.8,36,,,
156,2018-09-19,20.7,18.2,24,60,,,
156,2018-09-20,21.3,19.5,23.3,95,,,
156,2018-09-21,20.2,19,22.2,94,,,
156,2018-09-22,21.2,17.7,27.2,34,,,
156,2018-09-23,19.6,15.1,26.3,51,,,
156,2018-09-24,17.9,14.2,22.6,45,,,
156,2018-09-25,18.2,11.6,24.4,34,,,
156,2018-09-26,19.6,16.2,24.6,52,,,
156,2018-09-27,19.1,13.6,25.3,37,,,
156,2018-09-28,19.8,14.7,27,37,,,
156,2018-09-29,20.6,16.8,24.8,48,,,
156,2018-09-30,19.3,16.1,25.1,40,,,
156,2018-10-01,17.7,14.4,22,40,,,
156,2018-10-02,17.4,13.4,22.9,44,,,
156,2018-10-03,17.2,10.8,24,37,,,
156,2018-10-04,18.9,12.4,25.4,47,,,
156,2018-10-05,17.8,15.7,19.4,96,,,
156,2018-10-06,18.6,16.4,21.2,84,,,
156,2018-10-07,18,13.6,23.8,44,,,
156,2018-10-08,16.4,12,20.8,37,,,
156,2018-10-09,16.2,13,20.3,47,,,
156,2018-10-10,14.5,10.8,17.6,44,,,
156,2018-10-11,12.3,8.8,16.7,38,,,
156,2018-10-12,12.4,7,18.8,35,,,
156,2018-10-13,13,7,20,42,,,
156,2018-10-14,14.5,8.3,21.4,45,,,
156,2018-10-15,15.9,9.8,21.5,44,,,
156,2018-10-16,14.4,12,19.2,40,,,
156,2018-10-17,14,9.2,19.9,25,,,
156,2018-10-18,12.4,7.5,18.8,35,,,
156,2018-10-19,13.4,8.2,20.1,37,,,
156,2018-10-20,13.6,7.2,21.1,19,,,
156,2018-10-21,14,7.7,21.5,26,,,
156,2018-10-22,14.7,9.3,21.1,47,,,
156,2018-10-23,14.2,10.8,18.9,72,,,
156,2018-10-24,14.1,9.5,20.5,35,,,
156,2018-10-25,14.6,7.8,22.2,38,,,
156,2018-10-26,13.3,11.3,15.4,66,,,
156,2018-10-27,11,9.1,15.7,48,,,
156,2018-10-28,13.2,7.6,18.8,47,,,
156,2018-10-29,12.2,8.7,18.4,53,,,
156,2018-10-30,9.7,7.2,13.8,45,,,
156,2018-10-31,9,5.6,15,51,,,
156,2018-11-01,9.3,3.7,16.4,31,,,
156,2018-11-02,11.4,4.6,19.3,25,,,
156,2018-11-03,11.8,5.2,19.5,30,,,
156,2018-11-04,11.9,5.7,20,32,,,
156,2018-11-05,12.7,5.8,21,26,,,
156,2018-11-06,13.2,7.3,20,30,,,
156,2018-11-07,13.5,11.3,16.6,75,,,
156,2018-11-08,15,12.9,17.3,95,,,
156,2018-11-09,12.6,9.1,16.6,50,,,
