지점,일시,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),최저기온위험지수,일교차위험지수,습도위험지수
152,2016-03-11,2.8,-1,8.3,18,,,
152,2016-03-12,4.6,-0.8,10.6,10,,,
152,2016-03-13,7.1,3.2,10.5,24,,,
152,2016-03-14,5.7,2.6,11.3,40,,,
152,2016-03-15,7.1,-0.1,13,19,,,
152,2016-03-16,11.4,5.5,20,6,,,
152,2016-03-17,12.7,4.4,19.6,20,,,
152,2016-03-18,12.7,10.9,14,38,,,
152,2016-03-19,11.7,8.4,16,41,,,
152,2016-03-20,9.1,7.7,11.7,46,,,
152,2016-03-21,9.7,6.3,13.9,38,,,
152,2016-03-22,12.2,4.3,20.9,9,,,
152,2016-03-23,9.4,7.4,12.8,46,,,
152,2016-03-24,7.2,4.2,10.4,35,,,
152,2016-03-25,7.3,5.1,10.4,43,,,
152,2016-03-26,5.7,3.7,11.4,51,,,
152,2016-03-27,8.8,2.1,15.7,18,,,
152,2016-03-28,12.6,5.7,19,12,,,
152,2016-03-29,13,6.8,18.5,24.5,,,
152,2016-03-30,15.6,11.3,21.6,22,,,
152,2016-03-31,13.4,8.2,20.9,19,,,
152,2016-04-01,13.9,7.7,20.6,26,,,
152,2016-04-02,13.9,7.4,18.1,60,,,
152,2016-04-03,12.6,10,16.6,76,,,
152,2016-04-04,10.1,8.3,12,85,,,
152,2016-04-05,13,6.9,19.5,31,,,
152,2016-04-06,14.9,10.1,20.3,23,,,
152,2016-04-07,12.4,10.1,16.2,74,,,
152,2016-04-08,16.6,10.2,22.1,22,,,
152,2016-04-09,17.9,11.2,24.3,21,,,
152,2016-04-10,13.4,10.4,17,46,,,
152,2016-04-11,8.6,6.6,11.3,54,,,
152,2016-04-12,11,4.1,15.7,44,,,
152,2016-04-13,14.2,12.1,16.3,79,,,
152,2016-04-14,18.3,10.9,24.8,22,,,
152,2016-04-15,13.1,9.6,16.7,34,,,
152,2016-04-16,14.1,7.4,20.2,50,,,
152,2016-04-17,17.2,12.8,21.4,26,,,
152,2016-04-18,15.4,12.3,20.2,20.7,,,
152,2016-04-19,13.6,9.6,17.7,37,,,
152,2016-04-20,15.1,9,19.9,27.3,,,
152,2016-04-21,14.8,13.4,16.8,36.7,,,
152,2016-04-22,19.1,11.7,26.2,29,,,
152,2016-04-23,16.3,13.5,19.8,43,,,
152,2016-04-24,14.6,10.3,19.7,27,,,
152,2016-04-25,15.4,8.5,22.4,20,,,
152,2016-04-26,15.3,9.1,23.6,23,,,
152,2016-04-27,10.9,10.3,12,94,,,
152,2016-04-28,11.6,9.2,15.5,54,,,
152,2016-04-29,14.2,8.5,19.2,31,,,
152,2016-04-30,17.9,9.9,24.9,31,,,
152,2016-05-01,19.4,13.2,25.3,38,,,
152,2016-05-02,20.1,11.7,25.6,42,,,
152,2016-05-03,17.4,15,21.3,44,,,
152,2016-05-04,19.7,14.8,24.7,13,,,
152,2016-05-05,20.2,14.4,26.3,10,,,
152,2016-05-06,17.8,16.2,19.8,59.9,,,
152,2016-05-07,19.7,14.3,24.9,22,,,
152,2016-05-08,17.8,13.4,22.3,30,,,
152,2016-05-09,18.4,14.6,23.1,35,,,
152,2016-05-10,14.2,12,17.5,75,,,
152,2016-05-11,14.4,11.9,18.9,61,,,
152,2016-05-12,18.7,11.3,25.8,28,,,
152,2016-05-13,16,11.6,22.1,50,,,
152,2016-05-14,15.2,11.1,19.2,51,,,
152,2016-05-15,19.2,11.1,24.3,64,,,
152,2016-05-16,16.1,10.9,21.6,31,,,
152,2016-05-17,17.4,8.3,24.8,24,,,
152,2016-05-18,19.5,12.5,27.1,28,,,
152,2016-05-19,19.1,12.1,26.2,28,,,
152,2016-05-20,18.6,13,25.4,37,,,
152,2016-05-21,18.8,12.1,25.2,28,,,
152,2016-05-22,18.2,12.3,25.2,30,,,
152,2016-05-23,18.8,11.6,25.1,44.9,,,
152,2016-05-24,19.4,16.5,22,68,,,
152,2016-05-25,20.2,15.6,25.5,50,,,
152,2016-05-26,22.2,16.1,27.6,46,,,
152,2016-05-27,22.3,20,25.4,41,,,
152,2016-05-28,21.9,17.7,26.8,40,,,
152,2016-05-29,21.1,16.7,26.7,39,,,
152,2016-05-30,21.4,17.7,26.8,49,,,
152,2016-05-31,24,17.2,30.3,32,,,
152,2016-06-01,19.1,15.2,21.6,44,,,
152,2016-06-02,18.7,12.4,23.8,33,,,
152,2016-06-03,22.3,13.8,28.2,31,,,
152,2016-06-04,19.4,16.8,23.9,53,,,
152,2016-06-05,19.5,16.5,22.7,67,,,
152,2016-06-06,18,17.3,18.9,86,,,
152,2016-06-07,20.4,17.6,24.4,74,,,
152,2016-06-08,20.8,18.7,24.2,74,,,
152,2016-06-09,21.4,19.6,24.5,75,,,
152,2016-06-10,21.9,19.6,25.8,67,,,
152,2016-06-11,23.9,18.2,28.6,59,,,
152,2016-06-12,21.9,20.4,24.6,84,,,
152,2016-06-13,20.8,19.2,24.1,78,,,
152,2016-06-14,20.7,18.2,24.6,75.1,,,
152,2016-06-15,22.6,18,25.4,63,,,
152,2016-06-16,24.4,21.3,28.4,57,,,
152,2016-06-17,24,18.4,30.8,32,,,
152,2016-06-18,24.7,19,29,47,,,
152,2016-06-19,25,20.8,31,39,,,
152,2016-06-20,24.7,19.7,31.3,43,,,
152,2016-06-21,21.9,20.7,24.3,78,,,
152,2016-06-22,21.7,20.8,23.1,90,,,
152,2016-06-23,22.9,19,27.4,54,,,
152,2016-06-24,22.2,20.4,24.7,77.1,,,
152,2016-06-25,23.3,20.2,27.3,45,,,
152,2016-06-26,23.3,17.7,28.7,46,,,
152,2016-06-27,22,18.7,27,54,,,
152,2016-06-28,21.7,17.5,26.1,52,,,
152,2016-06-29,21.8,19.2,25,76,,,
152,2016-06-30,24.9,19.3,30,63,,,
152,2016-07-01,23.9,22.1,26.1,84,,,
152,2016-07-02,25.2,22.5,27.3,77,,,
152,2016-07-03,22.3,20.1,26,87,,,
152,2016-07-04,21.1,20,22.8,97.9,,,
152,2016-07-05,25.6,20.8,29.9,70.6,,,
152,2016-07-06,24.3,19.6,30,75.4,,,
152,2016-07-07,23.4,19.8,27.7,78.6,,,
152,2016-07-08,24.6,21.8,30.5,51,,,
152,2016-07-09,25.4,21.2,30.1,64,,,
152,2016-07-10,27,22.3,32.3,57,,,
152,2016-07-11,25,22.7,28.7,78,,,
152,2016-07-12,25.4,22.9,28.9,80,,,
152,2016-07-13,26.7,22.7,30.9,68.9,,,
152,2016-07-14,25.1,22.1,30.6,54,,,
152,2016-07-15,23.1,19.9,27.1,64.2,,,
152,2016-07-16,22,21.1,23.1,89,,,
152,2016-07-17,25.1,21.2,28.8,60,,,
152,2016-07-18,24.4,21.1,29,71,,,
152,2016-07-19,23.4,22,26.6,72,,,
152,2016-07-20,23,20.6,26.3,70,,,
152,2016-07-21,22.8,18.9,26.9,66,,,
152,2016-07-22,23,18.9,27.2,63,,,
152,2016-07-23,24.9,20.2,29.9,63,,,
152,2016-07-24,27.4,21.7,33.3,56.9,,,
152,2016-07-25,26.7,24.2,31.7,73,,,
152,2016-07-26,28.6,24.2,33.8,59.6,,,
152,2016-07-27,29,25.1,33.6,55.5,,,
152,2016-07-28,29.4,26.5,33.1,63,,,
152,2016-07-29,29.4,25.4,34.2,59.8,,,
152,2016-07-30,28.9,26.1,31.9,71.4,,,
152,2016-07-31,27.8,23.5,33,62,,,
152,2016-08-01,25.8,23.6,32.6,72,,,
152,2016-08-02,24.4,0,30.9,0,,,
152,2016-08-03,26,23.3,30.3,73,,,
152,2016-08-04,26.6,23.3,30.2,72,,,
152,2016-08-05,26.6,23,31.6,69,,,
152,2016-08-06,27.9,23.2,33,61,,,
152,2016-08-07,28.9,24.4,33.3,56,,,
152,2016-08-08,28.6,25.1,33.3,62,,,
152,2016-08-09,26.5,23.8,30.1,68,,,
152,2016-08-10,27.6,22.6,32.6,64,,,
152,2016-08-11,29.3,25,34.7,52,,,
152,2016-08-12,29.8,25.6,35.3,54,,,
152,2016-08-13,31,26,35.7,54,,,
152,2016-08-14,30.3,27,34.9,52.3,,,
152,2016-08-15,28.4,25.5,33.8,54,,,
152,2016-08-16,26.8,24.2,30.2,66,,,
152,2016-08-17,27,22.9,31.6,60,,,
152,2016-08-18,27.1,23.4,30.8,59,,,
152,2016-08-19,27.1,23.3,31.3,59,,,
152,2016-08-20,27.2,24,30.6,59,,,
152,2016-08-21,27.4,25.4,30.8,67.8,,,
152,2016-08-22,27.4,24.5,31.6,61,,,
152,2016-08-23,26.3,23.9,29.7,65,,,
152,2016-08-24,25.8,22,30.1,54,,,
152,2016-08-25,27.5,21.7,32.7,55,,,
152,2016-08-26,22.3,18.9,27.2,72,,,
152,2016-08-27,23.3,21.4,25.9,50,,,
152,2016-08-28,18.7,17.5,23.2,68,,,
152,2016-08-29,20.1,17,24.2,57,,,
152,2016-08-30,21.4,16.3,26.4,47.4,,,
152,2016-08-31,25,21.4,29.4,25.5,,,
152,2016-09-01,25.9,22.7,30,45.6,,,
152,2016-09-02,20.7,18.8,25.1,76.3,,,
152,2016-09-03,22.4,20.1,26.3,89,,,
152,2016-09-04,23.4,21,25.8,88,,,
152,2016-09-05,23.5,21.9,27.1,84.4,,,
152,2016-09-06,24.6,21.3,29.4,60,,,
152,2016-09-07,24.3,22.4,28.1,66,,,
152,2016-09-08,22.3,18,27.3,52.2,,,
152,2016-09-09,22.9,19.5,26.5,72.8,,,
152,2016-09-10,21.9,20.1,24.3,88,,,
152,2016-09-11,22.5,18.9,26.5,63,,,
152,2016-09-12,20.5,19.8,22.4,94,,,
152,2016-09-13,21.7,18.2,25.8,72,,,
152,2016-09-14,22,18.3,26.8,67,,,
152,2016-09-15,22.6,19,26.9,72,,,
152,2016-09-16,22.4,20.7,25.2,86,,,
152,2016-09-17,20.3,18.3,22,98,,,
152,2016-09-18,20.7,19.5,22.1,80,,,
152,2016-09-19,20.5,18.8,23,66,,,
152,2016-09-20,19.9,17.9,22.6,49,,,
152,2016-09-21,19.9,16.4,23.6,50,,,
152,2016-09-22,19.1,17.5,21.3,77,,,
152,2016-09-23,20.1,16.3,24.2,71,,,
152,2016-09-24,20.4,16.7,25,56,,,
152,2016-09-25,21.3,16.3,28,39,,,
152,2016-09-26,22.2,19,25.6,77.8,,,
152,2016-09-27,24.1,20.1,28,77,,,
152,2016-09-28,22.3,20.1,25.2,88.8,,,
152,2016-09-29,18.4,17.1,20.3,76,,,
152,2016-09-30,17.4,15.6,19,87.9,,,
152,2016-10-01,18.8,16.5,20.8,97,,,
152,2016-10-02,21.9,18.4,26.9,63,,,
152,2016-10-03,24.8,21.6,29.3,66,,,
152,2016-10-04,22.2,20.1,25.4,65,,,
152,2016-10-05,20.6,18.3,23.8,72,,,
152,2016-10-06,20.8,15.9,25.6,59,,,
152,2016-10-07,19.4,17.2,21.8,64,,,
152,2016-10-08,18.4,15.8,22.8,58,,,
152,2016-10-09,14.4,11.6,19,50,,,
152,2016-10-10,15.1,11.6,19.3,64,,,
152,2016-10-11,15.6,13,20,62,,,
152,2016-10-12,17.1,13.5,21.5,38,,,
152,2016-10-13,16.8,14.1,22.1,53,,,
152,2016-10-14,16.9,12.1,22.4,40,,,
152,2016-10-15,17.2,12.2,21.9,58.1,,,
152,2016-10-16,15.9,14.9,17.1,90,,,
152,2016-10-17,19.1,15.1,25.4,63,,,
152,2016-10-18,18.5,15,22.5,72,,,
152,2016-10-19,18,13.6,23.3,58,,,
152,2016-10-20,18.9,15.6,24.1,43,,,
152,2016-10-21,16.6,15.7,17.9,67.6,,,
152,2016-10-22,17.2,14,21,64.3,,,
152,2016-10-23,14.8,12,18.2,67,,,
152,2016-10-24,14.6,11.2,18.1,47,,,
152,2016-10-25,17,11.3,22.4,71.6,,,
152,2016-10-26,16.5,12.7,22.2,58,,,
152,2016-10-27,16.2,11.7,18.1,69.2,,,
152,2016-10-28,15,14.1,16.6,70,,,
152,2016-10-29,12.9,10.6,14.7,78,,,
152,2016-10-30,10.8,7.2,16.7,15,,,
152,2016-10-31,10.5,7.4,13.3,44.3,,,
152,2016-11-01,6.7,3.3,11,21,,,
152,2016-11-02,6.8,1.9,12.2,15.9,,,
152,2016-11-03,8.6,2.3,15.3,44,,,
152,2016-11-04,12.1,5.2,19.4,24,,,
152,2016-11-05,14.6,8.4,21.2,40,,,
152,2016-11-06,12.8,11.5,15.8,75,,,
152,2016-11-07,13.2,10.8,16.2,64,,,
152,2016-11-08,11.2,5.5,14.3,31,,,
152,2016-11-09,7.3,2.3,12.8,47,,,
152,2016-11-10,9.5,6.8,14,59,,,
152,2016-11-11,10.7,5.6,16.5,38.4,,,
152,2016-11-12,12.2,5.3,19.5,37,,,
152,2016-11-13,13.7,7.6,18,60.6,,,
152,2016-11-14,16,13.6,20.3,75,,,
152,2016-11-15,13.8,9.4,17.4,29,,,
152,2016-11-16,11.6,5.5,17.9,17,,,
152,2016-11-17,11.5,8.2,16.5,32,,,
152,2016-11-18,13,7.6,19.8,63,,,
152,2016-11-19,15.3,12,20.9,77.2,,,
152,2016-11-20,15,12.6,19.5,48,,,
152,2016-11-21,13.2,9.4,17.2,69,,,
152,2016-11-22,9.5,5.4,13.6,36,,,
152,2016-11-23,6.5,3.2,10,34.2,,,
152,2016-11-24,2.7,-1,8.1,15,,,
152,2016-11-25,3.9,-0.3,9,33,,,
152,2016-11-26,3.8,0,7.4,44.5,,,
152,2016-11-27,6,3.4,10,50,,,
152,2016-11-28,5.6,1.3,10.5,29.5,,,
152,2016-11-29,6.4,0.9,11.2,31,,,
152,2016-11-30,9.2,7.3,11.2,97.9,,,
152,2016-12-01,8.7,2.9,13,20.7,,,
152,2016-12-02,6.4,0.7,13.6,10.9,,,
152,2016-12-03,8.8,1.2,16.1,23,,,
152,2016-12-04,8.6,3.8,13.1,35.9,,,
152,2016-12-05,10.5,3.9,17.4,37,,,
152,2016-12-06,4.7,0.3,10.1,18,,,
152,2016-12-07,4.8,-0.7,10.4,21,,,
152,2016-12-08,6.7,1.5,13.1,23.8,,,
152,2016-12-09,7.7,2.6,11.4,26,,,
152,2016-12-10,3.9,0,8.9,16,,,
152,2016-12-11,4.3,-0.4,11.1,25,,,
152,2016-12-12,7.4,1.9,14.4,52,,,
152,2016-12-13,8.9,6,11,57,,,
152,2016-12-14,4.6,1.3,8.4,63,,,
152,2016-12-15,1.3,-2.3,4.9,19.3,,,
152,2016-12-16,0.1,-4.7,4.6,10.2,,,
152,2016-12-17,5.7,1.1,11.3,34,,,
152,2016-12-18,7,0.8,14.6,26,,,
152,2016-12-19,9.6,4.3,12.5,60,,,
152,2016-12-20,10.9,8.2,15.3,63,,,
152,2016-12-21,11.4,6.4,16.2,74,,,
152,2016-12-22,13.4,6.9,17.4,50.9,,,
152,2016-12-23,4.2,0.4,7.2,47,,,
152,2016-12-24,2.7,-1.3,7.3,52,,,
152,2016-12-25,7.7,2,12.7,65,,,
152,2016-12-26,7.3,5.6,8.7,75,,,
152,2016-12-27,3.5,-0.6,7.1,31,,,
152,2016-12-28,2,-2.7,8.5,45,,,
152,2016-12-29,1.3,-2.2,4.9,21.8,,,
152,2016-12-30,0.9,-3.3,6.4,17,,,
152,2016-12-31,4.8,0.6,9.1,41,,,
156,2016-01-01,3.2,-1.5,8.1,50,,,
156,2016-01-02,6.5,1.3,12.7,57,,,
156,2016-01-03,7.3,3.7,13.7,47,,,
156,2016-01-04,6.4,2.3,11.4,34,,,
156,2016-01-05,2.4,-0.7,5.8,23,,,
156,2016-01-06,3.3,-1,7.5,30,,,
156,2016-01-07,2.7,1.2,5.2,51,,,
156,2016-01-08,1.2,-0.2,4.8,57,,,
156,2016-01-09,2.5,-0.3,7.7,40,,,
156,2016-01-10,3.7,-0.1,8.5,37,,,
156,2016-01-11,1.5,-0.9,5.3,40,,,
156,2016-01-12,-0.3,-4.2,4.1,30,,,
156,2016-01-13,1,-1.3,4.5,39.6,,,
156,2016-01-14,1.4,-0.6,5.8,43,,,
156,2016-01-15,2.6,-2.2,8.4,37,,,
156,2016-01-16,4.6,0.6,10,31,,,
156,2016-01-17,3.7,2.4,6.6,49,,,
156,2016-01-18,-0.8,-4.4,3.2,59,,,
156,2016-01-19,-4.5,-5.8,-2,43,,,
156,2016-01-20,-4.5,-6.8,-0.8,48,,,
156,2016-01-21,-3,-5.3,0.8,50,,,
156,2016-01-22,-2.8,-6.5,1.1,23,,,
156,2016-01-23,-5.8,-8.4,-3.2,32,,,
156,2016-01-24,-9.5,-11.7,-7.7,45,,,
156,2016-01-25,-5.5,-11.2,-1.5,60,,,
156,2016-01-26,-0.2,-3.8,4,46,,,
156,2016-01-27,2,-1.4,6.7,45,,,
156,2016-01-28,2.6,0.4,4.8,63,,,
156,2016-01-29,3.9,3,5.1,95,,,
156,2016-01-30,3.7,0.5,9.8,56,,,
156,2016-01-31,-0.2,-1.9,2.2,52,,,
156,2016-02-01,-2.2,-4,0.7,46,,,
156,2016-02-02,-2.1,-5.7,2.3,36,,,
156,2016-02-03,-0.1,-5.9,5.7,39,,,
156,2016-02-04,0.7,-3.8,6.5,30,,,
156,2016-02-05,1.2,-2.2,5.7,29,,,
156,2016-02-06,-0.4,-2.4,2.8,39,,,
156,2016-02-07,-0.4,-5.6,5.3,28,,,
156,2016-02-08,2.8,-3.5,9.2,25,,,
156,2016-02-09,4,-0.2,8.6,26,,,
156,2016-02-10,5,-2.7,14,16,,,
156,2016-02-11,10.9,4,17.1,38,,,
156,2016-02-12,13.7,11.3,15.6,63,,,
156,2016-02-13,14.2,6.5,19.8,78,,,
156,2016-02-14,0.7,-2.2,6.5,55,,,
156,2016-02-15,-2.1,-4.2,0.8,43.7,,,
156,2016-02-16,1.3,-2.7,5.7,44.9,,,
156,2016-02-17,2.9,-0.9,7.2,28,,,
156,2016-02-18,4.7,-1.5,11.6,30,,,
156,2016-02-19,7,1.9,11.8,24,,,
156,2016-02-20,4.7,1.1,9.4,20,,,
156,2016-02-21,2.4,-0.3,7.3,25,,,
156,2016-02-22,3.5,0.3,6,27,,,
156,2016-02-23,4,-0.3,9.6,26,,,
156,2016-02-24,-0.6,-3.1,3.2,38,,,
156,2016-02-25,1.5,-3.3,7.7,19,,,
156,2016-02-26,3.5,-1.3,7.9,56,,,
156,2016-02-27,8.9,5.2,13.7,27,,,
156,2016-02-28,6.7,1.1,14.7,50,,,
156,2016-02-29,-1.1,-3.5,1.5,45,,,
156,2016-03-01,-0.2,-4.3,5.8,37,,,
156,2016-03-02,4.5,-3.2,13.2,26,,,
156,2016-03-03,10,1.5,18.3,37,,,
156,2016-03-04,11.8,10.1,14,74,,,
156,2016-03-05,15.1,11.6,18,79.6,,,
156,2016-03-06,12.2,8.5,18.5,22,,,
156,2016-03-07,11.9,6.9,18.6,46,,,
156,2016-03-08,6.5,1.6,11.4,32,,,
156,2016-03-09,3,1,8.1,27,,,
156,2016-03-10,1.3,-0.8,5.8,21,,,
156,2016-03-11,1.4,-2.1,6.1,30,,,
156,2016-03-12,4.1,-2.5,10.6,17,,,
156,2016-03-13,5.2,3,8.7,33,,,
156,2016-03-14,4.9,1.5,9.9,40,,,
156,2016-03-15,7.2,-0.5,15.5,15,,,
156,2016-03-16,9.6,4.3,17.4,28,,,
156,2016-03-17,12.4,3.8,19.4,33,,,
156,2016-03-18,12,9.7,14.4,48,,,
156,2016-03-19,11.6,6.4,18.5,31,,,
156,2016-03-20,9.2,3.5,17.7,30,,,
156,2016-03-21,10.1,4.3,18,33,,,
156,2016-03-22,9.6,3.8,18.4,13,,,
156,2016-03-23,8.4,4.9,15.1,25,,,
156,2016-03-24,7.3,2.2,14.4,24,,,
156,2016-03-25,6.7,1.9,14.1,24,,,
156,2016-03-26,5.2,1,11.1,29,,,
156,2016-03-27,7.1,1.1,15.3,24,,,
156,2016-03-28,9.8,1,18.8,17,,,
156,2016-03-29,12,6.8,16.4,48.2,,,
156,2016-03-30,15.4,9.3,22.9,16,,,
156,2016-03-31,15,9.1,22.3,23,,,
156,2016-04-01,15.7,7.8,25.5,15,,,
156,2016-04-02,16.6,9.3,24.1,29,,,
156,2016-04-03,14.1,12.2,17.7,64,,,
156,2016-04-04,13.4,10.7,17.8,63,,,
156,2016-04-05,12.9,7.1,21.2,11,,,
156,2016-04-06,12.5,8.6,20.7,19,,,
156,2016-04-07,13,9.4,17.3,69,,,
156,2016-04-08,15.4,9.3,23.5,21,,,
156,2016-04-09,17,10.1,25.2,25,,,
156,2016-04-10,16.9,10.5,25.1,25,,,
156,2016-04-11,14.5,10.4,22.4,28,,,
156,2016-04-12,15.1,8.6,22.2,16,,,
156,2016-04-13,16.9,15.2,20.4,79,,,
156,2016-04-14,17.2,13.1,24,41,,,
156,2016-04-15,15.9,7.2,25.2,23,,,
156,2016-04-16,15.8,10.8,18.9,56,,,
156,2016-04-17,12.6,10.2,17.1,42,,,
156,2016-04-18,13.3,9.7,17.5,45.9,,,
156,2016-04-19,14.3,8.5,21.2,23,,,
156,2016-04-20,16,9.8,22.4,36.5,,,
156,2016-04-21,15.1,12.9,16.8,85.4,,,
156,2016-04-22,17.9,12.6,25.2,28,,,
156,2016-04-23,17.1,13.8,21.1,27,,,
156,2016-04-24,17.3,10.9,24.9,14,,,
156,2016-04-25,18.6,11.2,27.4,21,,,
156,2016-04-26,18.7,11.6,27.2,21,,,
156,2016-04-27,13.1,11.9,16.1,96,,,
156,2016-04-28,14.5,11.5,20.5,52,,,
156,2016-04-29,15.5,10.1,23,22,,,
156,2016-04-30,17,9.8,25.2,29,,,
156,2016-05-01,19.3,11.3,27.4,18,,,
156,2016-05-02,19.2,14.7,25.2,56,,,
156,2016-05-03,15.5,12.8,19.7,66,,,
156,2016-05-04,16.6,10.9,22.6,33,,,
156,2016-05-05,18.5,10.4,26.9,25,,,
156,2016-05-06,19.9,14.9,25.2,62.6,,,
156,2016-05-07,17.3,11.5,23.3,12.3,,,
156,2016-05-08,18.9,10.9,25.4,25,,,
156,2016-05-09,17.1,15.6,19.4,36,,,
156,2016-05-10,14.6,13.7,16.1,97,,,
156,2016-05-11,17.1,13,24,46,,,
156,2016-05-12,19,12.6,26.2,35,,,
156,2016-05-13,18.3,14.5,23.3,36,,,
156,2016-05-14,20.1,14,26.4,38,,,
156,2016-05-15,19.3,12.9,25,62,,,
156,2016-05-16,15.6,10,21.9,19,,,
156,2016-05-17,19.2,10.5,27.9,24,,,
156,2016-05-18,22.6,13.6,31.1,21,,,
156,2016-05-19,22.1,16.5,29.3,19,,,
156,2016-05-20,22.9,14.8,30,22,,,
156,2016-05-21,23.7,17,30.5,19,,,
156,2016-05-22,23.5,16.9,30.3,25,,,
156,2016-05-23,23.2,16.9,29.5,29.4,,,
156,2016-05-24,18.8,16.1,21.4,64,,,
156,2016-05-25,20.4,13.9,26.9,38,,,
156,2016-05-26,21.9,16.9,28.4,39,,,
156,2016-05-27,23.3,19.1,29.6,38,,,
156,2016-05-28,21.5,17.4,26.9,37,,,
156,2016-05-29,20.7,17.3,26.7,46,,,
156,2016-05-30,22.3,15.3,29.9,39,,,
156,2016-05-31,22.1,16.7,28.6,33,,,
156,2016-06-01,22.5,18.4,28.8,35,,,
156,2016-06-02,22,18.2,28.4,33,,,
156,2016-06-03,22.7,16.6,28.6,36,,,
156,2016-06-04,18.4,15.3,22.2,57,,,
156,2016-06-05,21,14.7,26.2,49,,,
156,2016-06-06,20.1,18.9,22.4,71,,,
156,2016-06-07,21.4,18.7,25.2,64,,,
156,2016-06-08,22.5,19.4,26.4,58,,,
156,2016-06-09,23.4,19.3,29.6,47,,,
156,2016-06-10,23.7,19,29.7,51,,,
156,2016-06-11,24.3,20,29.5,62,,,
156,2016-06-12,24.1,22.4,26.5,74.3,,,
156,2016-06-13,24.1,20.6,30.4,46,,,
156,2016-06-14,23.6,19.1,29.9,43.2,,,
156,2016-06-15,22.3,20.6,25.3,66,,,
156,2016-06-16,21.8,19,24.6,60,,,
156,2016-06-17,23.6,17.7,30.4,42,,,
156,2016-06-18,23.9,19.3,30.3,35,,,
156,2016-06-19,25.8,21.6,31.5,45,,,
156,2016-06-20,22.9,21.4,24.4,89,,,
156,2016-06-21,25.4,21.8,30.9,58,,,
156,2016-06-22,22.8,21.6,24.9,77,,,
156,2016-06-23,25.2,21.4,30.3,60,,,
156,2016-06-24,22.2,20.4,25.6,75.5,,,
156,2016-06-25,23.2,20,28,36,,,
156,2016-06-26,24.1,19.2,29.7,42,,,
156,2016-06-27,22.3,19.3,25.7,62,,,
156,2016-06-28,22.9,19.5,26,63,,,
156,2016-06-29,23,20.6,25.8,76,,,
156,2016-06-30,24.8,22.3,29.6,62,,,
156,2016-07-01,24.7,23.3,27,82,,,
156,2016-07-02,23,22.4,25,93.7,,,
156,2016-07-03,21.9,20.3,23.1,98,,,
156,2016-07-04,25.7,22.1,28.2,92.4,,,
156,2016-07-05,26.9,24.9,30.9,71.7,,,
156,2016-07-06,26.5,24.5,29.4,88.6,,,
156,2016-07-07,26.6,22.8,31.8,61.7,,,
156,2016-07-08,26.6,21.9,31.5,62,,,
156,2016-07-09,27.8,24.3,33.8,46,,,
156,2016-07-10,27.4,23.4,31.2,60,,,
156,2016-07-11,26.5,24.4,30.1,76,,,
156,2016-07-12,24.5,23,27.2,82,,,
156,2016-07-13,26.6,23,31.2,63.9,,,
156,2016-07-14,25.8,22.7,30.2,55,,,
156,2016-07-15,26,22.6,30.9,55.4,,,
156,2016-07-16,23.5,22,25,74,,,
156,2016-07-17,24.4,21.7,28.8,65,,,
156,2016-07-18,25.2,20.1,30,53,,,
156,2016-07-19,26.9,22.1,31.7,55,,,
156,2016-07-20,27.3,22.8,32.7,52,,,
156,2016-07-21,27.4,23,33.1,53,,,
156,2016-07-22,27.3,23.6,32.2,62,,,
156,2016-07-23,27.9,23.1,32.8,59,,,
156,2016-07-24,29.3,25.4,34.2,57.8,,,
156,2016-07-25,29.6,26,33.9,57,,,
156,2016-07-26,29.8,26,34.3,56.7,,,
156,2016-07-27,28.8,26.3,32.8,58.4,,,
156,2016-07-28,29.7,26.5,33.9,52,,,
156,2016-07-29,30.5,27.6,35.3,57.6,,,
156,2016-07-30,30.4,27,34.5,59.1,,,
156,2016-07-31,30.2,26.4,36,53,,,
156,2016-08-01,30,25.6,35.7,47,,,
156,2016-08-02,28.1,25.5,31.1,68.6,,,
156,2016-08-03,26.6,24.1,31.9,64,,,
156,2016-08-04,28.6,23.8,33.9,55,,,
156,2016-08-05,29.7,25.1,35.1,52,,,
156,2016-08-06,29.7,26.1,34.5,55,,,
156,2016-08-07,27.5,24.4,33.1,60,,,
156,2016-08-08,27.9,24.2,34.8,54,,,
156,2016-08-09,27.5,24.8,32.4,67,,,
156,2016-08-10,29.5,25.2,34.5,58,,,
156,2016-08-11,30.6,25.2,36.7,43,,,
156,2016-08-12,30.6,25.9,37.2,43,,,
156,2016-08-13,30.1,25.4,35.7,46,,,
156,2016-08-14,29.5,25.6,34.9,57.9,,,
156,2016-08-15,28.8,26.2,32.6,62,,,
156,2016-08-16,28.7,25,34.9,36,,,
156,2016-08-17,28.4,24.8,34.1,54,,,
156,2016-08-18,28.9,24.1,34.7,47,,,
156,2016-08-19,29.6,25.1,34.8,48,,,
156,2016-08-20,29.9,26,35.9,42,,,
156,2016-08-21,29.9,25.7,35.9,36.1,,,
156,2016-08-22,29.8,25.7,35.7,49,,,
156,2016-08-23,27.9,24.4,34.1,54,,,
156,2016-08-24,29.1,24.5,34.9,39,,,
156,2016-08-25,28.8,24.2,35,38,,,
156,2016-08-26,23.9,19.5,28.5,70.8,,,
156,2016-08-27,22.2,18.7,26.2,55,,,
156,2016-08-28,20.4,16.7,25.5,59,,,
156,2016-08-29,21.9,16.6,27.1,44,,,
156,2016-08-30,22.7,19.2,26.1,55.3,,,
